,mix_enthalpy,config_entropy
Al-As-Cr-Pb,0.1573575,0.0001195
Al-As-Cr-Pd,-0.2779879,0.0001195
Al-As-Cr-Pt,-0.3402549,0.0001195
Al-As-Cr-Re,-0.0271874,0.0001195
Al-As-Cr-Rh,-0.2921735,0.0001195
Al-As-Cr-Ru,-0.1206984,0.0001195
Al-As-Cr-Sb,0.0083268,0.0001195
Al-As-Cr-Sc,-0.2829541,0.0001195
Al-As-Cr-Si,-0.194722,0.0001195
Al-As-Cr-Sn,0.0633882,0.0001195
Al-As-Cr-Ta,-0.1386742,0.0001195
Al-As-Cr-Te,-0.1264811,0.0001195
Al-As-Cr-Ti,-0.286059,0.0001195
Al-As-Cr-V,-0.1974678,0.0001195
Al-As-Cr-W,-0.0117265,0.0001195
Al-As-Cr-Y,-0.2263225,0.0001195
Al-As-Cr-Zn,-0.0101654,0.0001195
Al-As-Cr-Zr,-0.2588119,0.0001195
Al-As-Cu-Fe,-0.1184726,0.0001195
Al-As-Cu-Ga,-0.0961164,0.0001195
Al-As-Cu-Ge,-0.0916934,0.0001195
Al-As-Cu-Hf,-0.2809053,0.0001195
Al-As-Cu-Hg,0.012965,0.0001195
Al-As-Cu-In,-0.0173549,0.0001195
Al-As-Cu-Ir,-0.1696097,0.0001195
Al-As-Cu-Mg,-0.1691932,0.0001195
Al-As-Cu-Mn,-0.109478,0.0001195
Al-As-Cu-Mo,-0.0611645,0.0001195
Al-As-Cu-Nb,-0.181293,0.0001195
Al-As-Cu-Ni,-0.2167123,0.0001195
Al-As-Cu-Os,0.0287636,0.0001195
Al-As-Cu-Pb,0.0398159,0.0001195
Al-As-Cu-Pd,-0.3430256,0.0001195
Al-As-Cu-Pt,-0.3527856,0.0001195
Al-As-Cu-Re,0.0163936,0.0001195
Al-As-Cu-Rh,-0.2896118,0.0001195
Al-As-Cu-Ru,-0.1069989,0.0001195
Al-As-Cu-Sb,-0.0694782,0.0001195
Al-As-Cu-Sc,-0.3866111,0.0001195
Al-As-Cu-Si,-0.1288285,0.0001195
Al-As-Cu-Sn,-0.0258054,0.0001195
Al-As-Cu-Ta,-0.1277619,0.0001195
Al-As-Cu-Te,-0.1740831,0.0001195
Al-As-Cu-Ti,-0.3076324,0.0001195
Al-As-Cu-V,-0.1517949,0.0001195
Al-As-Cu-W,0.0444818,0.0001195
Al-As-Cu-Y,-0.3613579,0.0001195
Al-As-Cu-Zn,-0.076827,0.0001195
Al-As-Cu-Zr,-0.3343468,0.0001195
Al-As-Fe-Ga,-0.1610679,0.0001195
Al-As-Fe-Ge,-0.1605982,0.0001195
Al-As-Fe-Hf,-0.3327251,0.0001195
Al-As-Fe-Hg,0.006445,0.0001195
Al-As-Fe-In,-0.0412759,0.0001195
Al-As-Fe-Ir,-0.2473104,0.0001195
Al-As-Fe-Mg,-0.1673384,0.0001195
Al-As-Fe-Mn,-0.1914023,0.0001195
Al-As-Fe-Mo,-0.1509803,0.0001195
Al-As-Fe-Nb,-0.2637906,0.0001195
Al-As-Fe-Ni,-0.286529,0.0001195
Al-As-Fe-Os,-0.0643189,0.0001195
Al-As-Fe-Pb,0.0018658,0.0001195
Al-As-Fe-Pd,-0.3822949,0.0001195
Al-As-Fe-Pt,-0.4163368,0.0001195
Al-As-Fe-Re,-0.0857493,0.0001195
Al-As-Fe-Rh,-0.3602551,0.0001195
Al-As-Fe-Ru,-0.1849451,0.0001195
Al-As-Fe-Sb,-0.1216829,0.0001195
Al-As-Fe-Sc,-0.4039016,0.0001195
Al-As-Fe-Si,-0.2743683,0.0001195
Al-As-Fe-Sn,-0.0452289,0.0001195
Al-As-Fe-Ta,-0.2229666,0.0001195
Al-As-Fe-Te,-0.2131165,0.0001195
Al-As-Fe-Ti,-0.3941502,0.0001195
Al-As-Fe-V,-0.2738389,0.0001195
Al-As-Fe-W,-0.0628748,0.0001195
Al-As-Fe-Y,-0.3458523,0.0001195
Al-As-Fe-Zn,-0.1102065,0.0001195
Al-As-Fe-Zr,-0.3735569,0.0001195
Al-As-Ga-Ge,-0.0920468,0.0001195
Al-As-Ga-Hf,-0.3584568,0.0001195
Al-As-Ga-Hg,-0.0232244,0.0001195
Al-As-Ga-In,-0.0482169,0.0001195
Al-As-Ga-Ir,-0.2242023,0.0001195
Al-As-Ga-Mg,-0.1825492,0.0001195
Al-As-Ga-Mn,-0.1458773,0.0001195
Al-As-Ga-Mo,-0.1278589,0.0001195
Al-As-Ga-Nb,-0.2654761,0.0001195
Al-As-Ga-Ni,-0.2845962,0.0001195
Al-As-Ga-Os,-0.001163,0.0001195
Al-As-Ga-Pb,-0.0048009,0.0001195
Al-As-Ga-Pd,-0.4425634,0.0001195
Al-As-Ga-Pt,-0.4500816,0.0001195
Al-As-Ga-Re,-0.0138111,0.0001195
Al-As-Ga-Rh,-0.4030562,0.0001195
Al-As-Ga-Ru,-0.1766567,0.0001195
Al-As-Ga-Sb,-0.0850074,0.0001195
Al-As-Ga-Sc,-0.464203,0.0001195
Al-As-Ga-Si,-0.1045694,0.0001195
Al-As-Ga-Sn,-0.0472456,0.0001195
Al-As-Ga-Ta,-0.1911977,0.0001195
Al-As-Ga-Te,-0.220908,0.0001195
Al-As-Ga-Ti,-0.3848128,0.0001195
Al-As-Ga-V,-0.2195279,0.0001195
Al-As-Ga-W,0.0004909,0.0001195
Al-As-Ga-Y,-0.4559883,0.0001195
Al-As-Ga-Zn,-0.0421398,0.0001195
Al-As-Ga-Zr,-0.4301754,0.0001195
Al-As-Ge-Hf,-0.4156843,0.0001195
Al-As-Ge-Hg,-0.0199266,0.0001195
Al-As-Ge-In,-0.0566084,0.0001195
Al-As-Ge-Ir,-0.2108618,0.0001195
Al-As-Ge-Mg,-0.2098685,0.0001195
Al-As-Ge-Mn,-0.1732153,0.0001195
Al-As-Ge-Mo,-0.1381117,0.0001195
Al-As-Ge-Nb,-0.3046571,0.0001195
Al-As-Ge-Ni,-0.2846556,0.0001195
Al-As-Ge-Os,0.005795,0.0001195
Al-As-Ge-Pb,-0.0174775,0.0001195
Al-As-Ge-Pd,-0.4364131,0.0001195
Al-As-Ge-Pt,-0.407264,0.0001195
Al-As-Ge-Re,-0.0148989,0.0001195
Al-As-Ge-Rh,-0.4123837,0.0001195
Al-As-Ge-Ru,-0.1748868,0.0001195
Al-As-Ge-Sb,-0.10052,0.0001195
Al-As-Ge-Sc,-0.5400376,0.0001195
Al-As-Ge-Si,-0.1195127,0.0001195
Al-As-Ge-Sn,-0.0583814,0.0001195
Al-As-Ge-Ta,-0.2253322,0.0001195
Al-As-Ge-Te,-0.2095872,0.0001195
Al-As-Ge-Ti,-0.4416245,0.0001195
Al-As-Ge-V,-0.2578397,0.0001195
Al-As-Ge-W,0.0055717,0.0001195
Al-As-Ge-Y,-0.5393604,0.0001195
Al-As-Ge-Zn,-0.0540696,0.0001195
Al-As-Ge-Zr,-0.4911899,0.0001195
Al-As-Hf-Hg,-0.2267269,0.0001195
Al-As-Hf-In,-0.2708714,0.0001195
Al-As-Hf-Ir,-0.5469386,0.0001195
Al-As-Hf-Mg,-0.3292136,0.0001195
Al-As-Hf-Mn,-0.3132392,0.0001195
Al-As-Hf-Mo,-0.3213259,0.0001195
Al-As-Hf-Nb,-0.4040554,0.0001195
Al-As-Hf-Ni,-0.4732463,0.0001195
Al-As-Hf-Os,-0.2735126,0.0001195
Al-As-Hf-Pb,-0.1966032,0.0001195
Al-As-Hf-Pd,-0.6502017,0.0001195
Al-As-Hf-Pt,-0.7325907,0.0001195
Al-As-Hf-Re,-0.277753,0.0001195
Al-As-Hf-Rh,-0.6522534,0.0001195
Al-As-Hf-Ru,-0.4152675,0.0001195
Al-As-Hf-Sb,-0.3713694,0.0001195
Al-As-Hf-Sc,-0.5436425,0.0001195
Al-As-Hf-Si,-0.4629616,0.0001195
Al-As-Hf-Sn,-0.3112421,0.0001195
Al-As-Hf-Ta,-0.3417633,0.0001195
Al-As-Hf-Te,-0.4471122,0.0001195
Al-As-Hf-Ti,-0.4815601,0.0001195
Al-As-Hf-V,-0.3437459,0.0001195
Al-As-Hf-W,-0.2163073,0.0001195
Al-As-Hf-Y,-0.520806,0.0001195
Al-As-Hf-Zn,-0.2671423,0.0001195
Al-As-Hf-Zr,-0.5156964,0.0001195
Al-As-Hg-In,-0.0038678,0.0001195
Al-As-Hg-Ir,-0.025491,0.0001195
Al-As-Hg-Mg,-0.1470531,0.0001195
Al-As-Hg-Mn,-0.0008021,0.0001195
Al-As-Hg-Mo,0.0553486,0.0001195
Al-As-Hg-Nb,-0.1004405,0.0001195
Al-As-Hg-Ni,-0.0963137,0.0001195
Al-As-Hg-Os,0.1949623,0.0001195
Al-As-Hg-Pb,0.0279613,0.0001195
Al-As-Hg-Pd,-0.2880541,0.0001195
Al-As-Hg-Pt,-0.2509884,0.0001195
Al-As-Hg-Re,0.1923016,0.0001195
Al-As-Hg-Rh,-0.1890184,0.0001195
Al-As-Hg-Ru,0.0183437,0.0001195
Al-As-Hg-Sb,-0.0353046,0.0001195
Al-As-Hg-Sc,-0.37855,0.0001195
Al-As-Hg-Si,-0.041595,0.0001195
Al-As-Hg-Sn,0.0011787,0.0001195
Al-As-Hg-Ta,-0.0187897,0.0001195
Al-As-Hg-Te,-0.1136177,0.0001195
Al-As-Hg-Ti,-0.2389146,0.0001195
Al-As-Hg-V,-0.0388916,0.0001195
Al-As-Hg-W,0.1921427,0.0001195
Al-As-Hg-Y,-0.3851468,0.0001195
Al-As-Hg-Zn,0.0291515,0.0001195
Al-As-Hg-Zr,-0.3036802,0.0001195
Al-As-In-Ir,-0.1237305,0.0001195
Al-As-In-Mg,-0.1421631,0.0001195
Al-As-In-Mn,-0.0444415,0.0001195
Al-As-In-Mo,-0.0080905,0.0001195
Al-As-In-Nb,-0.1645965,0.0001195
Al-As-In-Ni,-0.1741086,0.0001195
Al-As-In-Os,0.124045,0.0001195
Al-As-In-Pb,0.0123997,0.0001195
Al-As-In-Pd,-0.3801163,0.0001195
Al-As-In-Pt,-0.3718628,0.0001195
Al-As-In-Re,0.0958094,0.0001195
Al-As-In-Rh,-0.3062153,0.0001195
Al-As-In-Ru,-0.0482608,0.0001195
Al-As-In-Sb,-0.0640127,0.0001195
Al-As-In-Sc,-0.4050571,0.0001195
Al-As-In-Si,-0.0743364,0.0001195
Al-As-In-Sn,-0.023733,0.0001195
Al-As-In-Ta,-0.0802965,0.0001195
Al-As-In-Te,-0.1908954,0.0001195
Al-As-In-Ti,-0.2816706,0.0001195
Al-As-In-V,-0.0912292,0.0001195
Al-As-In-W,0.1292132,0.0001195
Al-As-In-Y,-0.4130012,0.0001195
Al-As-In-Zn,0.0051154,0.0001195
Al-As-In-Zr,-0.3522773,0.0001195
Al-As-Ir-Mg,-0.2995858,0.0001195
Al-As-Ir-Mn,-0.2501688,0.0001195
Al-As-Ir-Mo,-0.256791,0.0001195
Al-As-Ir-Nb,-0.4110803,0.0001195
Al-As-Ir-Ni,-0.3095682,0.0001195
Al-As-Ir-Os,-0.0940353,0.0001195
Al-As-Ir-Pb,-0.0448034,0.0001195
Al-As-Ir-Pd,-0.3826457,0.0001195
Al-As-Ir-Pt,-0.394137,0.0001195
Al-As-Ir-Re,-0.1660477,0.0001195
Al-As-Ir-Rh,-0.3748044,0.0001195
Al-As-Ir-Ru,-0.2297569,0.0001195
Al-As-Ir-Sb,-0.1714091,0.0001195
Al-As-Ir-Sc,-0.6274709,0.0001195
Al-As-Ir-Si,-0.3314097,0.0001195
Al-As-Ir-Sn,-0.1138388,0.0001195
Al-As-Ir-Ta,-0.3765258,0.0001195
Al-As-Ir-Te,-0.2448702,0.0001195
Al-As-Ir-Ti,-0.5566364,0.0001195
Al-As-Ir-V,-0.3729787,0.0001195
Al-As-Ir-W,-0.1667245,0.0001195
Al-As-Ir-Y,-0.5753514,0.0001195
Al-As-Ir-Zn,-0.1743223,0.0001195
Al-As-Ir-Zr,-0.5733412,0.0001195
Al-As-Mg-Mn,-0.1521048,0.0001195
Al-As-Mg-Mo,-0.1300615,0.0001195
Al-As-Mg-Nb,-0.2320907,0.0001195
Al-As-Mg-Ni,-0.302591,0.0001195
Al-As-Mg-Os,-0.0609805,0.0001195
Al-As-Mg-Pb,-0.1014249,0.0001195
Al-As-Mg-Pd,-0.5273493,0.0001195
Al-As-Mg-Pt,-0.5622232,0.0001195
Al-As-Mg-Re,-0.0637749,0.0001195
Al-As-Mg-Rh,-0.4425307,0.0001195
Al-As-Mg-Ru,-0.2082072,0.0001195
Al-As-Mg-Sb,-0.216004,0.0001195
Al-As-Mg-Sc,-0.4431763,0.0001195
Al-As-Mg-Si,-0.2131668,0.0001195
Al-As-Mg-Sn,-0.1541776,0.0001195
Al-As-Mg-Ta,-0.1605098,0.0001195
Al-As-Mg-Te,-0.4507749,0.0001195
Al-As-Mg-Ti,-0.3399711,0.0001195
Al-As-Mg-V,-0.1748334,0.0001195
Al-As-Mg-W,-0.0143816,0.0001195
Al-As-Mg-Y,-0.4444786,0.0001195
Al-As-Mg-Zn,-0.1367245,0.0001195
Al-As-Mg-Zr,-0.3912694,0.0001195
Al-As-Mn-Mo,-0.152921,0.0001195
Al-As-Mn-Nb,-0.2574442,0.0001195
Al-As-Mn-Ni,-0.2838904,0.0001195
Al-As-Mn-Os,-0.0660008,0.0001195
Al-As-Mn-Pb,0.0423765,0.0001195
Al-As-Mn-Pd,-0.392889,0.0001195
Al-As-Mn-Pt,-0.4333205,0.0001195
Al-As-Mn-Re,-0.0890323,0.0001195
Al-As-Mn-Rh,-0.3526687,0.0001195
Al-As-Mn-Ru,-0.1829143,0.0001195
Al-As-Mn-Sb,-0.1008839,0.0001195
Al-As-Mn-Sc,-0.3801619,0.0001195
Al-As-Mn-Si,-0.2747386,0.0001195
Al-As-Mn-Sn,-0.0598429,0.0001195
Al-As-Mn-Ta,-0.217091,0.0001195
Al-As-Mn-Te,-0.2184086,0.0001195
Al-As-Mn-Ti,-0.3819646,0.0001195
Al-As-Mn-V,-0.2793199,0.0001195
Al-As-Mn-W,-0.0668959,0.0001195
Al-As-Mn-Y,-0.3332028,0.0001195
Al-As-Mn-Zn,-0.0978634,0.0001195
Al-As-Mn-Zr,-0.3516736,0.0001195
Al-As-Mo-Nb,-0.2715967,0.0001195
Al-As-Mo-Ni,-0.2407816,0.0001195
Al-As-Mo-Os,-0.0248796,0.0001195
Al-As-Mo-Pb,0.0630386,0.0001195
Al-As-Mo-Pd,-0.3431688,0.0001195
Al-As-Mo-Pt,-0.4068822,0.0001195
Al-As-Mo-Re,-0.0608165,0.0001195
Al-As-Mo-Rh,-0.3522422,0.0001195
Al-As-Mo-Ru,-0.1528202,0.0001195
Al-As-Mo-Sb,-0.084811,0.0001195
Al-As-Mo-Sc,-0.3758254,0.0001195
Al-As-Mo-Si,-0.233464,0.0001195
Al-As-Mo-Sn,-0.0053485,0.0001195
Al-As-Mo-Ta,-0.2303541,0.0001195
Al-As-Mo-Te,-0.1541858,0.0001195
Al-As-Mo-Ti,-0.3629096,0.0001195
Al-As-Mo-V,-0.2454572,0.0001195
Al-As-Mo-W,-0.0732995,0.0001195
Al-As-Mo-Y,-0.3114216,0.0001195
Al-As-Mo-Zn,-0.061151,0.0001195
Al-As-Mo-Zr,-0.3577963,0.0001195
Al-As-Nb-Ni,-0.3701492,0.0001195
Al-As-Nb-Os,-0.1771007,0.0001195
Al-As-Nb-Pb,-0.0701502,0.0001195
Al-As-Nb-Pd,-0.5041737,0.0001195
Al-As-Nb-Pt,-0.5801433,0.0001195
Al-As-Nb-Re,-0.2091066,0.0001195
Al-As-Nb-Rh,-0.5117678,0.0001195
Al-As-Nb-Ru,-0.3090999,0.0001195
Al-As-Nb-Sb,-0.22602,0.0001195
Al-As-Nb-Sc,-0.4683242,0.0001195
Al-As-Nb-Si,-0.3705215,0.0001195
Al-As-Nb-Sn,-0.1951402,0.0001195
Al-As-Nb-Ta,-0.2939103,0.0001195
Al-As-Nb-Te,-0.2953706,0.0001195
Al-As-Nb-Ti,-0.4254188,0.0001195
Al-As-Nb-V,-0.2970417,0.0001195
Al-As-Nb-W,-0.1790875,0.0001195
Al-As-Nb-Y,-0.4228426,0.0001195
Al-As-Nb-Zn,-0.1796194,0.0001195
Al-As-Nb-Zr,-0.4497693,0.0001195
Al-As-Ni-Os,-0.1357173,0.0001195
Al-As-Ni-Pb,-0.1150995,0.0001195
Al-As-Ni-Pd,-0.4393566,0.0001195
Al-As-Ni-Pt,-0.4642643,0.0001195
Al-As-Ni-Re,-0.1668504,0.0001195
Al-As-Ni-Rh,-0.4114817,0.0001195
Al-As-Ni-Ru,-0.2574209,0.0001195
Al-As-Ni-Sb,-0.229728,0.0001195
Al-As-Ni-Sc,-0.5657345,0.0001195
Al-As-Ni-Si,-0.3771607,0.0001195
Al-As-Ni-Sn,-0.1745938,0.0001195
Al-As-Ni-Ta,-0.3283442,0.0001195
Al-As-Ni-Te,-0.3243718,0.0001195
Al-As-Ni-Ti,-0.5077538,0.0001195
Al-As-Ni-V,-0.3512106,0.0001195
Al-As-Ni-W,-0.1480757,0.0001195
Al-As-Ni-Y,-0.521481,0.0001195
Al-As-Ni-Zn,-0.2270419,0.0001195
Al-As-Ni-Zr,-0.5166282,0.0001195
Al-As-Os-Pb,0.1809341,0.0001195
Al-As-Os-Pd,-0.2050965,0.0001195
Al-As-Os-Pt,-0.2289641,0.0001195
Al-As-Os-Re,0.0353399,0.0001195
Al-As-Os-Rh,-0.208917,0.0001195
Al-As-Os-Ru,-0.0589175,0.0001195
Al-As-Os-Sb,0.0727999,0.0001195
Al-As-Os-Sc,-0.3348622,0.0001195
Al-As-Os-Si,-0.1214141,0.0001195
Al-As-Os-Sn,0.0866732,0.0001195
Al-As-Os-Ta,-0.1432775,0.0001195
Al-As-Os-Te,-0.0061899,0.0001195
Al-As-Os-Ti,-0.3266159,0.0001195
Al-As-Os-V,-0.1825267,0.0001195
Al-As-Os-W,0.0643795,0.0001195
Al-As-Os-Y,-0.2528966,0.0001195
Al-As-Os-Zn,0.0398978,0.0001195
Al-As-Os-Zr,-0.303682,0.0001195
Al-As-Pb-Pd,-0.2826753,0.0001195
Al-As-Pb-Pt,-0.269317,0.0001195
Al-As-Pb-Re,0.1497349,0.0001195
Al-As-Pb-Rh,-0.1879814,0.0001195
Al-As-Pb-Ru,0.0068119,0.0001195
Al-As-Pb-Sb,-0.0323492,0.0001195
Al-As-Pb-Sc,-0.3629714,0.0001195
Al-As-Pb-Si,-0.0382369,0.0001195
Al-As-Pb-Sn,0.0118143,0.0001195
Al-As-Pb-Ta,0.0237184,0.0001195
Al-As-Pb-Te,-0.1614262,0.0001195
Al-As-Pb-Ti,-0.2059534,0.0001195
Al-As-Pb-V,0.0088892,0.0001195
Al-As-Pb-W,0.1895639,0.0001195
Al-As-Pb-Y,-0.3851319,0.0001195
Al-As-Pb-Zn,0.0467595,0.0001195
Al-As-Pb-Zr,-0.2873963,0.0001195
Al-As-Pd-Pt,-0.5620278,0.0001195
Al-As-Pd-Re,-0.2380936,0.0001195
Al-As-Pd-Rh,-0.5054336,0.0001195
Al-As-Pd-Ru,-0.3403102,0.0001195
Al-As-Pd-Sb,-0.4015854,0.0001195
Al-As-Pd-Sc,-0.7683171,0.0001195
Al-As-Pd-Si,-0.4626511,0.0001195
Al-As-Pd-Sn,-0.3793583,0.0001195
Al-As-Pd-Ta,-0.4588551,0.0001195
Al-As-Pd-Te,-0.4653122,0.0001195
Al-As-Pd-Ti,-0.6543329,0.0001195
Al-As-Pd-V,-0.4523674,0.0001195
Al-As-Pd-W,-0.2426288,0.0001195
Al-As-Pd-Y,-0.7469115,0.0001195
Al-As-Pd-Zn,-0.3892085,0.0001195
Al-As-Pd-Zr,-0.6966792,0.0001195
Al-As-Pt-Re,-0.280514,0.0001195
Al-As-Pt-Rh,-0.5244754,0.0001195
Al-As-Pt-Ru,-0.3576532,0.0001195
Al-As-Pt-Sb,-0.3833425,0.0001195
Al-As-Pt-Sc,-0.8479238,0.0001195
Al-As-Pt-Si,-0.5038252,0.0001195
Al-As-Pt-Sn,-0.3527828,0.0001195
Al-As-Pt-Ta,-0.5374214,0.0001195
Al-As-Pt-Te,-0.4642036,0.0001195
Al-As-Pt-Ti,-0.7372341,0.0001195
Al-As-Pt-V,-0.5296987,0.0001195
Al-As-Pt-W,-0.3068829,0.0001195
Al-As-Pt-Y,-0.8195918,0.0001195
Al-As-Pt-Zn,-0.3957753,0.0001195
Al-As-Pt-Zr,-0.77451,0.0001195
Al-As-Re-Rh,-0.2663676,0.0001195
Al-As-Re-Ru,-0.0912014,0.0001195
Al-As-Re-Sb,0.0234347,0.0001195
Al-As-Re-Sc,-0.3335069,0.0001195
Al-As-Re-Si,-0.1287735,0.0001195
Al-As-Re-Sn,0.0635888,0.0001195
Al-As-Re-Ta,-0.1746081,0.0001195
Al-As-Re-Te,-0.0252972,0.0001195
Al-As-Re-Ti,-0.3407541,0.0001195
Al-As-Re-V,-0.2089029,0.0001195
Al-As-Re-W,0.0239003,0.0001195
Al-As-Re-Y,-0.2455963,0.0001195
Al-As-Re-Zn,0.0270194,0.0001195
Al-As-Re-Zr,-0.3119602,0.0001195
Al-As-Rh-Ru,-0.3353523,0.0001195
Al-As-Rh-Sb,-0.3636844,0.0001195
Al-As-Rh-Sc,-0.7448316,0.0001195
Al-As-Rh-Si,-0.5139044,0.0001195
Al-As-Rh-Sn,-0.3285366,0.0001195
Al-As-Rh-Ta,-0.4760645,0.0001195
Al-As-Rh-Te,-0.4179389,0.0001195
Al-As-Rh-Ti,-0.6561819,0.0001195
Al-As-Rh-V,-0.4688721,0.0001195
Al-As-Rh-W,-0.2624384,0.0001195
Al-As-Rh-Y,-0.7006696,0.0001195
Al-As-Rh-Zn,-0.3237829,0.0001195
Al-As-Rh-Zr,-0.6818158,0.0001195
Al-As-Ru-Sb,-0.1182814,0.0001195
Al-As-Ru-Sc,-0.4815042,0.0001195
Al-As-Ru-Si,-0.2934574,0.0001195
Al-As-Ru-Sn,-0.062427,0.0001195
Al-As-Ru-Ta,-0.2750028,0.0001195
Al-As-Ru-Te,-0.2119546,0.0001195
Al-As-Ru-Ti,-0.4549485,0.0001195
Al-As-Ru-V,-0.3004509,0.0001195
Al-As-Ru-W,-0.0670479,0.0001195
Al-As-Ru-Y,-0.4109542,0.0001195
Al-As-Ru-Zn,-0.1170785,0.0001195
Al-As-Ru-Zr,-0.4468645,0.0001195
Al-As-Sb-Sc,-0.5339227,0.0001195
Al-As-Sb-Si,-0.0965822,0.0001195
Al-As-Sb-Sn,-0.0662576,0.0001195
Al-As-Sb-Ta,-0.1308836,0.0001195
Al-As-Sb-Te,-0.1801096,0.0001195
Al-As-Sb-Ti,-0.3799969,0.0001195
Al-As-Sb-V,-0.1509709,0.0001195
Al-As-Sb-W,0.0439261,0.0001195
Al-As-Sb-Y,-0.5589714,0.0001195
Al-As-Sb-Zn,-0.0485193,0.0001195
Al-As-Sb-Zr,-0.4619736,0.0001195
Al-As-Sc-Si,-0.563593,0.0001195
Al-As-Sc-Sn,-0.453928,0.0001195
Al-As-Sc-Ta,-0.40058,0.0001195
Al-As-Sc-Te,-0.6568996,0.0001195
Al-As-Sc-Ti,-0.549226,0.0001195
Al-As-Sc-V,-0.4057868,0.0001195
Al-As-Sc-W,-0.2664128,0.0001195
Al-As-Sc-Y,-0.6221836,0.0001195
Al-As-Sc-Zn,-0.3778934,0.0001195
Al-As-Sc-Zr,-0.6027296,0.0001195
Al-As-Si-Sn,-0.0585937,0.0001195
Al-As-Si-Ta,-0.2973092,0.0001195
Al-As-Si-Te,-0.2314077,0.0001195
Al-As-Si-Ti,-0.5018522,0.0001195
Al-As-Si-V,-0.3461183,0.0001195
Al-As-Si-W,-0.1002233,0.0001195
Al-As-Si-Y,-0.5528435,0.0001195
Al-As-Si-Zn,-0.064188,0.0001195
Al-As-Si-Zr,-0.5305255,0.0001195
Al-As-Sn-Ta,-0.1065036,0.0001195
Al-As-Sn-Te,-0.1734259,0.0001195
Al-As-Sn-Ti,-0.3215463,0.0001195
Al-As-Sn-V,-0.1159043,0.0001195
Al-As-Sn-W,0.1371512,0.0001195
Al-As-Sn-Y,-0.4666156,0.0001195
Al-As-Sn-Zn,-0.0011368,0.0001195
Al-As-Sn-Zr,-0.3966565,0.0001195
Al-As-Ta-Te,-0.2087868,0.0001195
Al-As-Ta-Ti,-0.3673017,0.0001195
Al-As-Ta-V,-0.2490974,0.0001195
Al-As-Ta-W,-0.1361618,0.0001195
Al-As-Ta-Y,-0.35005,0.0001195
Al-As-Ta-Zn,-0.113942,0.0001195
Al-As-Ta-Zr,-0.3875942,0.0001195
Al-As-Te-Ti,-0.4593707,0.0001195
Al-As-Te-V,-0.2704115,0.0001195
Al-As-Te-W,-0.0078531,0.0001195
Al-As-Te-Y,-0.7007326,0.0001195
Al-As-Te-Zn,-0.1912087,0.0001195
Al-As-Te-Zr,-0.5377647,0.0001195
Al-As-Ti-V,-0.3875226,0.0001195
Al-As-Ti-W,-0.2629278,0.0001195
Al-As-Ti-Y,-0.5150671,0.0001195
Al-As-Ti-Zn,-0.2939661,0.0001195
Al-As-Ti-Zr,-0.5303084,0.0001195
Al-As-V-W,-0.1530309,0.0001195
Al-As-V-Y,-0.355609,0.0001195
Al-As-V-Zn,-0.1389417,0.0001195
Al-As-V-Zr,-0.3872281,0.0001195
Al-As-W-Y,-0.1899153,0.0001195
Al-As-W-Zn,0.0573292,0.0001195
Al-As-W-Zr,-0.2526383,0.0001195
Al-As-Y-Zn,-0.363211,0.0001195
Al-As-Y-Zr,-0.5758086,0.0001195
Al-As-Zn-Zr,-0.3340967,0.0001195
Al-Au-Bi-Cd,-0.0246388,0.0001195
Al-Au-Bi-Co,0.0374605,0.0001195
Al-Au-Bi-Cr,0.192054,0.0001195
Al-Au-Bi-Cu,0.0005081,0.0001195
Al-Au-Bi-Fe,0.0227795,0.0001195
Al-Au-Bi-Ga,-0.0467472,0.0001195
Al-Au-Bi-Ge,-0.0303926,0.0001195
Al-Au-Bi-Hf,-0.1767414,0.0001195
Al-Au-Bi-Hg,0.0385108,0.0001195
Al-Au-Bi-In,-0.0108094,0.0001195
Al-Au-Bi-Ir,0.0202875,0.0001195
Al-Au-Bi-Mg,-0.157977,0.0001195
Al-Au-Bi-Mn,0.0427539,0.0001195
Al-Au-Bi-Mo,0.0752427,0.0001195
Al-Au-Bi-Nb,-0.0279399,0.0001195
Al-Au-Bi-Ni,-0.0596083,0.0001195
Al-Au-Bi-Os,0.2359672,0.0001195
Al-Au-Bi-Pb,0.0267593,0.0001195
Al-Au-Bi-Pd,-0.2516579,0.0001195
Al-Au-Bi-Pt,-0.2259564,0.0001195
Al-Au-Bi-Re,0.1898315,0.0001195
Al-Au-Bi-Rh,-0.1117541,0.0001195
Al-Au-Bi-Ru,0.1103616,0.0001195
Al-Au-Bi-Sb,-0.0426616,0.0001195
Al-Au-Bi-Sc,-0.3413895,0.0001195
Al-Au-Bi-Si,-0.0739672,0.0001195
Al-Au-Bi-Sn,-0.0137146,0.0001195
Al-Au-Bi-Ta,0.0430311,0.0001195
Al-Au-Bi-Te,-0.1407199,0.0001195
Al-Au-Bi-Ti,-0.1640758,0.0001195
Al-Au-Bi-V,0.0448032,0.0001195
Al-Au-Bi-W,0.190746,0.0001195
Al-Au-Bi-Y,-0.3649632,0.0001195
Al-Au-Bi-Zn,-0.0328636,0.0001195
Al-Au-Bi-Zr,-0.2505999,0.0001195
Al-Au-Cd-Co,0.0269536,0.0001195
Al-Au-Cd-Cr,0.1881766,0.0001195
Al-Au-Cd-Cu,-0.0494377,0.0001195
Al-Au-Cd-Fe,0.0073686,0.0001195
Al-Au-Cd-Ga,-0.0692664,0.0001195
